time,open,high,low,close,Upper Band,Lower Band,SMA,Volume,RSI,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2024-10-24T13:53:00-04:00,133.38,133.4,133.38,133.4,133.4018567875377,133.34614321246127,133.37399999999948,175,66.2436314039737,66.2436314039737,57.23213716710326,NaN,NaN,NaN,NaN
2024-10-24T13:54:00-04:00,133.4,133.4,133.38,133.38,133.4018567877989,133.34614321220008,133.37399999999948,155,54.41602731893783,54.41602731893783,57.646675939110544,NaN,NaN,NaN,NaN
2024-10-24T13:55:00-04:00,133.39,133.4,133.38,133.39,133.40363565307123,133.34636434692774,133.3749999999995,169,58.41412313221611,58.41412313221611,58.346792983494844,NaN,NaN,NaN,NaN
2024-10-24T13:56:00-04:00,133.38,133.39,133.38,133.38,133.40363565307123,133.34636434692774,133.3749999999995,33,53.372787683637235,53.372787683637235,58.40643340334329,NaN,NaN,NaN,NaN
2024-10-24T13:57:00-04:00,133.39,133.39,133.37,133.39,133.40480871257392,133.34619128742503,133.37549999999948,219,57.33789292801294,57.33789292801294,58.749295626361445,NaN,NaN,NaN,NaN
2024-10-24T13:58:00-04:00,133.38,133.38,133.36,133.38,133.40497807281128,133.3480219271877,133.37649999999948,186,52.52743779452436,52.52743779452436,58.748553911273255,NaN,NaN,NaN,NaN
2024-10-24T13:59:00-04:00,133.38,133.38,133.38,133.38,133.40497727446615,133.35002272553282,133.3774999999995,17,52.52743779452436,52.52743779452436,57.99341473453119,NaN,NaN,NaN,NaN
2024-10-24T14:00:00-04:00,133.38,133.38,133.36,133.37,133.40321842705555,133.35378157294338,133.37849999999946,127,47.86970512991229,47.86970512991229,57.23898004687525,NaN,NaN,NaN,NaN
2024-10-24T14:01:00-04:00,133.36,133.36,133.35,133.35,133.40321842646688,133.3537815735321,133.3784999999995,47,40.19331784352962,40.19331784352962,55.93623198162053,NaN,NaN,NaN,NaN
2024-10-24T14:02:00-04:00,133.35,133.36,133.35,133.35,133.4045330102175,133.35146698978144,133.37799999999947,76,40.19331784352962,40.19331784352962,54.63348391636581,NaN,NaN,NaN,NaN
2024-10-24T14:03:00-04:00,133.35,133.35,133.35,133.35,133.4056957559702,133.3493042440287,133.37749999999946,5,40.19331784352962,40.19331784352962,53.33073585111109,NaN,NaN,NaN,NaN
2024-10-24T14:04:00-04:00,133.35,133.35,133.35,133.35,133.4067321484,133.34726785159893,133.37699999999947,28,40.19331784352962,40.19331784352962,52.027987785856375,NaN,NaN,NaN,NaN
2024-10-24T14:05:00-04:00,133.35,133.35,133.34,133.34,133.4076511781408,133.3413488218582,133.3744999999995,98,36.280593552589174,36.280593552589174,50.15840466667946,NaN,NaN,NaN,NaN
2024-10-24T14:06:00-04:00,133.33,133.34,133.33,133.34,133.40876293717398,133.336237062825,133.3724999999995,11,36.280593552589174,36.280593552589174,48.288821547502536,NaN,NaN,NaN,NaN
2024-10-24T14:07:00-04:00,133.34,133.35,133.34,133.34,133.40921692932767,133.3317830706713,133.37049999999948,88,36.280593552589174,36.280593552589174,46.148604558117924,NaN,NaN,NaN,NaN
2024-10-24T14:08:00-04:00,133.35,133.36,133.34,133.36,133.4082169295156,133.33078307048336,133.36949999999948,86,48.74440139617151,48.74440139617151,45.74348842077747,NaN,NaN,NaN,NaN
2024-10-24T14:09:00-04:00,133.36,133.36,133.35,133.35,133.40729377354077,133.3287062264582,133.36799999999948,298,44.09958827186782,44.09958827186782,44.721021645038306,NaN,NaN,NaN,NaN
2024-10-24T14:10:00-04:00,133.36,133.36,133.35,133.35,133.40613585008342,133.32686414991556,133.3664999999995,43,44.09958827186783,44.09958827186783,44.05865025848335,NaN,NaN,NaN,NaN
2024-10-24T14:11:00-04:00,133.34,133.35,133.34,133.35,133.4032169295156,133.32578307048337,133.36449999999948,19,44.09958827186782,44.09958827186782,43.11305706875869,NaN,NaN,NaN,NaN
2024-10-24T14:13:00-04:00,133.35,133.35,133.35,133.35,133.39984970735583,133.32515029264312,133.36249999999947,1,44.09958827186783,44.09958827186783,42.51106781714037,NaN,NaN,NaN,NaN
2024-10-24T14:14:00-04:00,133.34,133.34,133.34,133.34,133.3938365785228,133.32516342147616,133.35949999999949,24,39.08953092880819,39.08953092880819,41.55121732673207,NaN,NaN,NaN,NaN
2024-10-24T14:15:00-04:00,133.34,133.34,133.34,133.34,133.39148530000645,133.3235146999925,133.35749999999948,1,39.08953092880819,39.08953092880819,40.92406202665321,NaN,NaN,NaN,NaN
2024-10-24T14:16:00-04:00,133.35,133.35,133.35,133.35,133.38614311694604,133.32485688305295,133.3554999999995,48,46.18066729780113,46.18066729780113,41.35172984481546,NaN,NaN,NaN,NaN
2024-10-24T14:18:00-04:00,133.34,133.34,133.34,133.34,133.38267191484084,133.32432808515813,133.35349999999949,196,41.03582838261075,41.03582838261075,41.411909169035546,NaN,NaN,NaN,NaN
2024-10-24T14:19:00-04:00,133.33,133.34,133.33,133.33,133.37617100716167,133.32482899283733,133.3504999999995,21,36.6399006130025,36.6399006130025,41.15809365256933,NaN,NaN,NaN,NaN
2024-10-24T14:20:00-04:00,133.33,133.34,133.33,133.33,133.3713238211974,133.32467617880155,133.34799999999947,26,36.6399006130025,36.6399006130025,40.90427813610311,NaN,NaN,NaN,NaN
2024-10-24T14:21:00-04:00,133.34,133.35,133.33,133.35,133.36469342267495,133.328306577324,133.34649999999948,261,49.25009866722932,49.25009866722932,41.83067135857739,NaN,NaN,NaN,NaN
2024-10-24T14:22:00-04:00,133.35,133.35,133.33,133.34,133.35983241812502,133.33016758187395,133.3449999999995,340,44.482993321078176,44.482993321078176,42.41655705632661,NaN,NaN,NaN,NaN
2024-10-24T14:23:00-04:00,133.34,133.34,133.34,133.34,133.35929866952875,133.32970133047024,133.3444999999995,11,44.482993321078176,44.482993321078176,43.00244275407583,NaN,NaN,NaN,NaN
2024-10-24T14:24:00-04:00,133.34,133.35,133.34,133.34,133.35869695926132,133.32930304073764,133.34399999999948,32,44.482993321078176,44.482993321078176,42.698056462997734,NaN,NaN,NaN,NaN
2024-10-24T14:25:00-04:00,133.34,133.35,133.32,133.32,133.36024825690635,133.32475174309263,133.3424999999995,458,35.82177811525719,35.82177811525719,42.10678430895411,NaN,NaN,NaN,NaN
2024-10-24T14:26:00-04:00,133.33,133.33,133.33,133.33,133.35969342267495,133.32330657732402,133.34149999999948,79,41.91190889077073,41.91190889077073,41.95052149601861,NaN,NaN,NaN,NaN
2024-10-24T14:27:00-04:00,133.33,133.33,133.32,133.32,133.36096950415157,133.32003049584745,133.3404999999995,4,38.0259054121535,38.0259054121535,41.516687006039014,NaN,NaN,NaN,NaN
2024-10-24T14:28:00-04:00,133.32,133.32,133.32,133.32,133.3618383216187,133.3171616783803,133.3394999999995,33,38.0259054121535,38.0259054121535,41.08285251605941,NaN,NaN,NaN,NaN
2024-10-24T14:29:00-04:00,133.32,133.32,133.32,133.32,133.3623956190129,133.3146043809861,133.3384999999995,131,38.0259054121535,38.0259054121535,41.006879264869795,NaN,NaN,NaN,NaN
2024-10-24T14:30:00-04:00,133.32,133.32,133.31,133.32,133.35954345045823,133.31345654954075,133.3364999999995,368,38.0259054121535,38.0259054121535,40.93090601368017,NaN,NaN,NaN,NaN
2024-10-24T14:31:00-04:00,133.32,133.32,133.31,133.31,133.35937972256988,133.30962027742913,133.3344999999995,69,33.809492548928844,33.809492548928844,40.047250674475016,NaN,NaN,NaN,NaN
2024-10-24T14:32:00-04:00,133.32,133.32,133.31,133.31,133.3584807744922,133.30651922550675,133.33249999999947,138,33.809492548928844,33.809492548928844,39.53108382921203,NaN,NaN,NaN,NaN
2024-10-24T14:33:00-04:00,133.31,133.31,133.3,133.31,133.35693861990035,133.30406138009863,133.3304999999995,70,33.809492548928844,33.809492548928844,39.328911824635334,NaN,NaN,NaN,NaN
2024-10-24T14:34:00-04:00,133.31,133.31,133.3,133.3,133.35600001175507,133.29999998824385,133.32799999999946,187,29.696791466480647,29.696791466480647,38.832975457026635,NaN,NaN,NaN,NaN
2024-10-24T14:35:00-04:00,133.3,133.3,133.29,133.3,133.355933269508,133.29606673049096,133.32599999999948,71,29.696791466480647,29.696791466480647,37.436310656973156,NaN,NaN,NaN,NaN
2024-10-24T14:36:00-04:00,133.29,133.3,133.29,133.29,133.35653029923603,133.29046970076288,133.32349999999946,165,26.025217902461677,26.025217902461677,36.11789812707198,NaN,NaN,NaN,NaN
2024-10-24T14:37:00-04:00,133.29,133.29,133.28,133.29,133.3542490833307,133.28675091666824,133.32049999999947,43,26.025217902461662,26.025217902461662,34.7994855971708,NaN,NaN,NaN,NaN
2024-10-24T14:38:00-04:00,133.29,133.3,133.29,133.3,133.35213035291974,133.28486964707918,133.31849999999946,28,35.302104089096574,35.302104089096574,34.1437077948864,NaN,NaN,NaN,NaN
2024-10-24T14:39:00-04:00,133.3,133.3,133.28,133.29,133.3518694873369,133.28113051266206,133.31649999999948,33,31.10173176057539,31.10173176057539,33.80656162669484,NaN,NaN,NaN,NaN
2024-10-24T14:40:00-04:00,133.29,133.29,133.28,133.29,133.35109235800357,133.2779076419953,133.31449999999944,20,31.101731760575404,31.101731760575404,33.03440611739518,NaN,NaN,NaN,NaN
2024-10-24T14:41:00-04:00,133.28,133.28,133.28,133.28,133.34672115109652,133.27527884890242,133.31099999999947,9,27.330340374375396,27.330340374375396,32.270437186125314,NaN,NaN,NaN,NaN
2024-10-24T14:42:00-04:00,133.28,133.28,133.26,133.26,133.34654744821594,133.26745255178295,133.30699999999945,229,21.670536565897166,21.670536565897166,31.102196554249865,NaN,NaN,NaN,NaN
2024-10-24T14:43:00-04:00,133.27,133.27,133.26,133.27,133.34313585063407,133.26386414936482,133.30349999999945,204,29.528736633565984,29.528736633565984,30.4952559272079,NaN,NaN,NaN,NaN
2024-10-24T14:44:00-04:00,133.27,133.27,133.26,133.26,133.33973680724392,133.259263192755,133.29949999999945,101,26.649533989292408,26.649533989292408,29.682657968432103,NaN,NaN,NaN,NaN
2024-10-24T14:45:00-04:00,133.26,133.27,133.26,133.27,133.33803657688952,133.2559634231094,133.29699999999946,12,33.61981820512693,33.61981820512693,29.66910980101768,NaN,NaN,NaN,NaN
2024-10-24T14:46:00-04:00,133.26,133.26,133.26,133.26,133.33462177779234,133.25237822220663,133.29349999999948,11,30.498677806647578,30.498677806647578,29.432623033711877,NaN,NaN,NaN,NaN
2024-10-24T14:47:00-04:00,133.27,133.27,133.26,133.27,133.33144750493744,133.25055249506147,133.29099999999946,70,36.81569211096407,36.81569211096407,29.647351573857254,NaN,NaN,NaN,NaN
2024-10-24T14:48:00-04:00,133.27,133.27,133.27,133.27,133.32762800329618,133.24937199670273,133.28849999999946,12,36.81569211096408,36.81569211096408,30.155844477034634,NaN,NaN,NaN,NaN
2024-10-24T14:49:00-04:00,133.28,133.29,133.28,133.29,133.3233868199553,133.2506131800436,133.28699999999944,117,47.81706024869993,47.81706024869993,31.450149390050296,NaN,NaN,NaN,NaN
2024-10-24T14:50:00-04:00,133.29,133.29,133.29,133.29,133.3186511787992,133.2523488211997,133.28549999999944,75,47.81706024869993,47.81706024869993,33.00670955763874,NaN,NaN,NaN,NaN
2024-10-24T14:51:00-04:00,133.29,133.29,133.29,133.29,133.31578898622215,133.25321101377673,133.28449999999944,9,47.81706024869993,47.81706024869993,34.56326972522719,NaN,NaN,NaN,NaN
2024-10-24T14:52:00-04:00,133.29,133.29,133.28,133.28,133.31205168927085,133.25394831072805,133.28299999999945,63,43.127658905549836,43.127658905549836,35.12223792640243,NaN,NaN,NaN,NaN
2024-10-24T14:53:00-04:00,133.29,133.29,133.29,133.29,133.30853301131435,133.25546698868447,133.2819999999994,7,48.56037497889435,48.56037497889435,36.36928387056806,NaN,NaN,NaN,NaN
2024-10-24T14:54:00-04:00,133.29,133.3,133.29,133.3,133.30853301076593,133.25546698923296,133.28199999999944,10,53.35851537618173,53.35851537618173,37.959054128825656,NaN,NaN,NaN,NaN
2024-10-24T14:55:00-04:00,133.29,133.29,133.29,133.29,133.30701471494535,133.2559852850535,133.28149999999943,13,48.48780439683229,48.48780439683229,39.47030155900115,NaN,NaN,NaN,NaN
2024-10-24T14:57:00-04:00,133.3,133.3,133.29,133.3,133.30853301104014,133.2554669889587,133.2819999999994,111,53.09843801264972,53.09843801264972,41.71515166234061,NaN,NaN,NaN,NaN
2024-10-24T14:58:00-04:00,133.3,133.3,133.29,133.29,133.30853301131435,133.25546698868447,133.2819999999994,164,48.430214643295564,48.430214643295564,43.06525723446416,NaN,NaN,NaN,NaN
2024-10-24T14:59:00-04:00,133.29,133.29,133.27,133.27,133.30617100857876,133.25482899142008,133.28049999999942,441,40.719613940618885,40.719613940618885,44.07026294527319,NaN,NaN,NaN,NaN
2024-10-24T15:00:00-04:00,133.27,133.27,133.26,133.27,133.30517100857875,133.25382899142008,133.27949999999942,78,40.719613940618885,40.719613940618885,44.57739121209404,NaN,NaN,NaN,NaN
2024-10-24T15:01:00-04:00,133.27,133.27,133.27,133.27,133.30401471523052,133.2529852847683,133.2784999999994,47,40.719613940618885,40.719613940618885,45.30745807880628,NaN,NaN,NaN,NaN
2024-10-24T15:02:00-04:00,133.27,133.27,133.27,133.27,133.30376821141488,133.2522317885839,133.2779999999994,28,40.719613940618885,40.719613940618885,45.58630963806734,NaN,NaN,NaN,NaN
2024-10-24T15:03:00-04:00,133.27,133.27,133.26,133.26,133.3037682111325,133.25223178886628,133.2779999999994,334,36.78132211887277,36.78132211887277,45.583854638632246,NaN,NaN,NaN,NaN
2024-10-24T15:05:00-04:00,133.27,133.27,133.27,133.27,133.3037682111325,133.25223178886628,133.2779999999994,40,42.74485283392325,42.74485283392325,45.22155410900534,NaN,NaN,NaN,NaN
2024-10-24T15:06:00-04:00,133.27,133.27,133.26,133.27,133.30321842852726,133.25378157147156,133.2784999999994,25,42.74485283392325,42.74485283392325,44.85925357937843,NaN,NaN,NaN,NaN
2024-10-24T15:07:00-04:00,133.27,133.27,133.27,133.27,133.30321842852726,133.25378157147156,133.2784999999994,1,42.74485283392325,42.74485283392325,44.496953049751525,NaN,NaN,NaN,NaN
2024-10-24T15:08:00-04:00,133.28,133.28,133.28,133.28,133.3027163882739,133.25628361172494,133.27949999999942,8,48.77955012462051,48.77955012462051,44.90065956539943,NaN,NaN,NaN,NaN
2024-10-24T15:09:00-04:00,133.27,133.27,133.27,133.27,133.3027163882739,133.25628361172494,133.27949999999942,25,43.80710301643374,43.80710301643374,44.561140139509384,NaN,NaN,NaN,NaN
2024-10-24T15:10:00-04:00,133.27,133.28,133.26,133.27,133.3027163882739,133.25628361172494,133.27949999999942,33,43.80710301643374,43.80710301643374,43.878896399527385,NaN,NaN,NaN,NaN
2024-10-24T15:11:00-04:00,133.27,133.27,133.27,133.27,133.3015434529841,133.25545654701466,133.27849999999938,11,43.80710301643375,43.80710301643375,43.54456058664177,NaN,NaN,NaN,NaN
2024-10-24T15:12:00-04:00,133.27,133.28,133.27,133.27,133.30019362697905,133.25480637301976,133.2774999999994,634,43.80710301643374,43.80710301643374,42.88089380119778,NaN,NaN,NaN,NaN
2024-10-24T15:13:00-04:00,133.27,133.27,133.27,133.27,133.29865853652646,133.2543414634723,133.27649999999937,139,43.80710301643374,43.80710301643374,42.55067154213622,NaN,NaN,NaN,NaN
2024-10-24T15:14:00-04:00,133.27,133.27,133.27,133.27,133.29827107363508,133.2537289263637,133.27599999999939,8,43.80710301643374,43.80710301643374,42.771206476123,NaN,NaN,NaN,NaN
2024-10-24T15:15:00-04:00,133.27,133.27,133.27,133.27,133.2964476274498,133.25355237254897,133.27499999999938,37,43.80710301643374,43.80710301643374,42.991741410109775,NaN,NaN,NaN,NaN
2024-10-24T15:17:00-04:00,133.27,133.27,133.27,133.27,133.29169342507439,133.2553065749244,133.2734999999994,2,43.80710301643374,43.80710301643374,43.212276344096544,NaN,NaN,NaN,NaN
2024-10-24T15:18:00-04:00,133.27,133.27,133.25,133.25,133.29076137922053,133.25223862077823,133.27149999999938,248,32.003048752204364,32.003048752204364,42.58966454492408,NaN,NaN,NaN,NaN
2024-10-24T15:19:00-04:00,133.25,133.25,133.24,133.25,133.28561326980758,133.25238673019118,133.26899999999938,56,32.003048752204364,32.003048752204364,42.24835930444776,NaN,NaN,NaN,NaN
2024-10-24T15:20:00-04:00,133.24,133.24,133.23,133.23,133.2873541730657,133.2446458269331,133.2659999999994,189,24.383194921386888,24.383194921386888,40.93681231069517,NaN,NaN,NaN,NaN
2024-10-24T15:21:00-04:00,133.23,133.24,133.23,133.23,133.29038182548274,133.23761817451603,133.26399999999938,6,24.383194921386888,24.383194921386888,39.62526531694257,NaN,NaN,NaN,NaN
2024-10-24T15:22:00-04:00,133.23,133.23,133.23,133.23,133.29206660486327,133.23193339513548,133.26199999999938,1,24.383194921386888,24.383194921386888,38.31371832318997,NaN,NaN,NaN,NaN
2024-10-24T15:23:00-04:00,133.23,133.23,133.23,133.23,133.2928633645474,133.22713663545133,133.25999999999937,1,24.383194921386888,24.383194921386888,36.571121522959,NaN,NaN,NaN,NaN
2024-10-24T15:24:00-04:00,133.23,133.23,133.22,133.23,133.2929857214498,133.22301427854896,133.25799999999938,144,24.383194921386888,24.383194921386888,35.183699516169945,NaN,NaN,NaN,NaN
2024-10-24T15:25:00-04:00,133.23,133.24,133.23,133.23,133.29352702667234,133.21947297332645,133.2564999999994,16,24.383194921386888,24.383194921386888,33.79627750938088,NaN,NaN,NaN,NaN
2024-10-24T15:26:00-04:00,133.23,133.23,133.23,133.23,133.29269686773648,133.21630313226228,133.25449999999938,39,24.383194921386888,24.383194921386888,32.40885550259181,NaN,NaN,NaN,NaN
2024-10-24T15:27:00-04:00,133.23,133.23,133.22,133.22,133.2922988919854,133.21170110801336,133.25199999999938,41,20.319422053148642,20.319422053148642,30.731164005214307,NaN,NaN,NaN,NaN
2024-10-24T15:28:00-04:00,133.22,133.22,133.22,133.22,133.29120132746513,133.20779867253364,133.2494999999994,17,20.319422053148642,20.319422053148642,29.0534725078368,NaN,NaN,NaN,NaN
2024-10-24T15:29:00-04:00,133.22,133.22,133.21,133.21,133.28861455974243,133.20338544025634,133.24599999999938,173,17.02807462803726,17.02807462803726,27.14068476580848,NaN,NaN,NaN,NaN
2024-10-24T15:30:00-04:00,133.22,133.22,133.22,133.22,133.28605585346307,133.20094414653576,133.24349999999941,107,29.351948579188957,29.351948579188957,26.108173734576706,NaN,NaN,NaN,NaN
2024-10-24T15:31:00-04:00,133.22,133.22,133.21,133.21,133.2836161305003,133.19738386949845,133.24049999999937,83,25.304361938276074,25.304361938276074,24.786549371851155,NaN,NaN,NaN,NaN
2024-10-24T15:32:00-04:00,133.22,133.22,133.22,133.22,133.27976123449767,133.19623876550108,133.23799999999937,10,34.9627774573957,34.9627774573957,24.99795856507911,NaN,NaN,NaN,NaN
2024-10-24T15:33:00-04:00,133.22,133.23,133.22,133.22,133.27523664198694,133.19576335801182,133.23549999999938,142,34.9627774573957,34.9627774573957,25.209367758307064,NaN,NaN,NaN,NaN
2024-10-24T15:34:00-04:00,133.22,133.22,133.22,133.22,133.2699323800282,133.19606761997056,133.23299999999938,13,34.9627774573957,34.9627774573957,25.965052225164836,NaN,NaN,NaN,NaN
2024-10-24T15:35:00-04:00,133.22,133.22,133.22,133.22,133.26365117945755,133.1973488205412,133.23049999999938,1,34.9627774573957,34.9627774573957,26.72073669202261,NaN,NaN,NaN,NaN
2024-10-24T15:37:00-04:00,133.22,133.22,133.21,133.21,133.25639637862037,133.19860362137842,133.2274999999994,3,29.78293174775908,29.78293174775908,27.10643217962063,NaN,NaN,NaN,NaN
2024-10-24T15:39:00-04:00,133.22,133.22,133.22,133.22,133.2464476267713,133.2035523732275,133.2249999999994,111,39.444529727071085,39.444529727071085,28.182241808598068,NaN,NaN,NaN,NaN
2024-10-24T15:40:00-04:00,133.22,133.23,133.22,133.23,133.24233032175937,133.20566967823942,133.2239999999994,93,47.25962327408247,47.25962327408247,29.816272405219184,NaN,NaN,NaN,NaN
2024-10-24T15:42:00-04:00,133.22,133.23,133.22,133.23,133.23728288117908,133.2087171188197,133.2229999999994,10,47.25962327408247,47.25962327408247,31.450303001840297,NaN,NaN,NaN,NaN
2024-10-24T15:43:00-04:00,133.22,133.23,133.22,133.22,133.2364642650722,133.2085357349266,133.2224999999994,42,41.10693067947816,41.10693067947816,32.64485555598967,NaN,NaN,NaN,NaN
2024-10-24T15:44:00-04:00,133.22,133.22,133.22,133.22,133.23556468586287,133.2084353141359,133.22199999999938,5,41.10693067947816,41.10693067947816,34.1296776007275,NaN,NaN,NaN,NaN
2024-10-24T15:45:00-04:00,133.23,133.23,133.22,133.22,133.23457672380354,133.20842327619525,133.2214999999994,90,41.106930679478154,41.106930679478154,35.614499645465315,NaN,NaN,NaN,NaN
2024-10-24T15:46:00-04:00,133.23,133.23,133.22,133.22,133.23349002432474,133.20850997567402,133.22099999999938,110,41.10693067947816,41.10693067947816,37.33441793485395,NaN,NaN,NaN,NaN
2024-10-24T15:47:00-04:00,133.22,133.22,133.22,133.22,133.23228985619735,133.20871014380143,133.2204999999994,1,41.10693067947816,41.10693067947816,38.17405951344603,NaN,NaN,NaN,NaN
2024-10-24T15:49:00-04:00,133.22,133.22,133.22,133.22,133.23095448289274,133.20904551710606,133.2199999999994,7,41.10693067947816,41.10693067947816,39.302814423531906,NaN,NaN,NaN,NaN
2024-10-24T15:50:00-04:00,133.22,133.23,133.22,133.23,133.23095448289274,133.20904551710606,133.2199999999994,28,51.04838814179878,51.04838814179878,40.451786615274976,NaN,NaN,NaN,NaN
2024-10-24T15:51:00-04:00,133.23,133.24,133.23,133.24,133.235000024197,133.2069999758018,133.2209999999994,110,58.57842587049368,58.57842587049368,42.13861864478198,NaN,NaN,NaN,NaN
2024-10-24T15:52:00-04:00,133.23,133.23,133.23,133.23,133.23602586429527,133.20697413570346,133.22149999999937,41,50.25348720058582,50.25348720058582,43.23081219786699,NaN,NaN,NaN,NaN
2024-10-24T15:54:00-04:00,133.24,133.26,133.24,133.25,133.24169342507437,133.20530657492438,133.22349999999938,418,61.91206246872104,61.91206246872104,45.155761127247374,NaN,NaN,NaN,NaN
2024-10-24T15:55:00-04:00,133.25,133.27,133.25,133.26,133.24956243333546,133.20143756666332,133.22549999999939,151,66.17993957505554,66.17993957505554,47.75554740062572,NaN,NaN,NaN,NaN
2024-10-24T15:56:00-04:00,133.25,133.26,133.25,133.25,133.25269922056293,133.2023007794358,133.22749999999937,58,59.053761094859674,59.053761094859674,49.156206784039185,NaN,NaN,NaN,NaN
2024-10-24T15:57:00-04:00,133.25,133.25,133.24,133.24,133.2540147152305,133.2029852847683,133.2284999999994,323,52.917367050066,52.917367050066,49.560331339466586,NaN,NaN,NaN,NaN
2024-10-24T15:58:00-04:00,133.24,133.26,133.23,133.26,133.25911818838617,133.2018818116126,133.23049999999938,185,61.52783869711137,61.52783869711137,50.57948958396865,NaN,NaN,NaN,NaN
2024-10-24T15:59:00-04:00,133.25,133.26,133.23,133.23,133.25921348447105,133.20278651552775,133.2309999999994,65,47.496384231039016,47.496384231039016,51.03587912336585,NaN,NaN,NaN,NaN
2024-10-24T16:03:00-04:00,133.23,133.23,133.23,133.23,133.25926689892134,133.2037331010775,133.23149999999941,9,47.496384231039016,47.496384231039016,51.49226866276306,NaN,NaN,NaN,NaN
2024-10-24T20:15:00-04:00,133.28,133.34,133.28,133.34,133.291516358708,133.18448364129085,133.23799999999943,679,73.34539959846238,73.34539959846238,53.7950164426905,NaN,NaN,NaN,NaN
2024-10-24T20:16:00-04:00,133.33,133.34,133.32,133.34,133.31281860712375,133.17518139287506,133.2439999999994,287,73.34539959846238,73.34539959846238,56.09776422261795,NaN,NaN,NaN,NaN
2024-10-24T20:17:00-04:00,133.33,133.35,133.33,133.34,133.32961866615742,133.16938133384141,133.24949999999941,94,73.34539959846238,73.34539959846238,58.40051200254538,NaN,NaN,NaN,NaN
2024-10-24T20:18:00-04:00,133.33,133.35,133.33,133.35,133.34615870429812,133.1648412957007,133.25549999999942,39,74.75652403507068,74.75652403507068,60.80405438508772,NaN,NaN,NaN,NaN
2024-10-24T20:19:00-04:00,133.34,133.35,133.34,133.35,133.35989790941957,133.16410209057923,133.2619999999994,38,74.7565240350707,74.7565240350707,62.49749266317856,NaN,NaN,NaN,NaN
2024-10-24T20:20:00-04:00,133.34,133.36,133.34,133.34,133.3695086235279,133.1664913764709,133.2679999999994,74,70.43205432837158,70.43205432837158,63.34418041016984,NaN,NaN,NaN,NaN
2024-10-24T20:21:00-04:00,133.35,133.35,133.34,133.34,133.37761467419944,133.17038532579932,133.27399999999938,8,70.43205432837158,70.43205432837158,64.78550663358311,NaN,NaN,NaN,NaN
2024-10-24T20:22:00-04:00,133.35,133.35,133.34,133.35,133.38604146412402,133.17495853587482,133.28049999999942,41,72.29102920755763,72.29102920755763,65.52686140064286,NaN,NaN,NaN,NaN
2024-10-24T20:23:00-04:00,133.34,133.35,133.34,133.35,133.39284895204779,133.18115104795103,133.2869999999994,59,72.29102920755763,72.29102920755763,65.96336780296444,NaN,NaN,NaN,NaN
2024-10-24T20:24:00-04:00,133.34,133.35,133.34,133.34,133.39655675099334,133.18944324900548,133.2929999999994,28,67.37810010416604,67.37810010416604,66.55796344648633,NaN,NaN,NaN,NaN
2024-10-24T20:25:00-04:00,133.34,133.34,133.34,133.34,133.3997472254159,133.19725277458295,133.29849999999942,13,67.37810010416604,67.37810010416604,67.59087295035062,NaN,NaN,NaN,NaN
2024-10-24T20:26:00-04:00,133.34,133.35,133.34,133.35,133.40387993112412,133.20412006887474,133.30399999999943,10,69.76144294369604,69.76144294369604,68.17898753939238,NaN,NaN,NaN,NaN
2024-10-24T20:27:00-04:00,133.35,133.36,133.34,133.35,133.40570789233996,133.2142921076589,133.30999999999943,141,69.76144294369604,69.76144294369604,69.76934887601074,NaN,NaN,NaN,NaN
2024-10-24T20:28:00-04:00,133.36,133.36,133.35,133.35,133.40805912454732,133.22194087545154,133.31499999999943,18,69.76144294369604,69.76144294369604,71.3597102126291,NaN,NaN,NaN,NaN
2024-10-24T20:29:00-04:00,133.35,133.35,133.35,133.35,133.41015870413764,133.22884129586123,133.31949999999944,18,69.76144294369604,69.76144294369604,71.10371330871722,NaN,NaN,NaN,NaN
2024-10-24T20:30:00-04:00,133.34,133.35,133.34,133.34,133.40918216158258,133.23881783841625,133.32399999999942,29,63.51945709696367,63.51945709696367,70.40186027289587,NaN,NaN,NaN,NaN
2024-10-24T20:31:00-04:00,133.33,133.33,133.33,133.33,133.40446710261887,133.25253289737992,133.3284999999994,1,57.93673481819082,57.93673481819082,69.30124136001933,NaN,NaN,NaN,NaN
2024-10-24T20:32:00-04:00,133.33,133.33,133.31,133.31,133.40082836594243,133.26117163405635,133.3309999999994,25,48.714928534733026,48.714928534733026,67.4411273957095,NaN,NaN,NaN,NaN
2024-10-24T20:33:00-04:00,133.31,133.31,133.29,133.29,133.39000000610028,133.27799999389853,133.3339999999994,161,41.586426667321405,41.586426667321405,65.07183472658456,NaN,NaN,NaN,NaN
2024-10-24T20:34:00-04:00,133.28,133.28,133.28,133.28,133.37562800366806,133.29737199633075,133.3364999999994,81,38.549011665741126,38.549011665741126,62.79447453639666,NaN,NaN,NaN,NaN
2024-10-24T20:35:00-04:00,133.28,133.28,133.28,133.28,133.37966276265436,133.28733723734447,133.33349999999942,1,38.54901166574112,38.54901166574112,60.51711434620878,NaN,NaN,NaN,NaN
2024-10-24T20:36:00-04:00,133.28,133.29,133.28,133.29,133.38075942817832,133.28124057182046,133.3309999999994,35,43.34787212817292,43.34787212817292,58.44974598339559,NaN,NaN,NaN,NaN
